"","job_header","job_link","Sector","full_link"
"1299","Salesforce Administrator","/research/US/Job=Salesforce_Administrator/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Salesforce_Administrator/Salary"
"1300","Systems Engineer (Computer Networking / IT)","/research/US/Job=Systems_Engineer_(Computer_Networking_%2F_IT)/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Systems_Engineer_(Computer_Networking_%2F_IT)/Salary"
"1301","Application Developer","/research/US/Job=Application_Developer/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Application_Developer/Salary"
"1302","Sr. Network Engineer","/research/US/Job=Sr._Network_Engineer/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Sr._Network_Engineer/Salary"
"1303","Junior Software Engineer","/research/US/Job=Junior_Software_Engineer/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Junior_Software_Engineer/Salary"
"1304","Vice President (VP), Information Technology (IT)","/research/US/Job=Vice_President_(VP)%2C_Information_Technology_(IT)/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Vice_President_(VP)%2C_Information_Technology_(IT)/Salary"
"1305","Program Manager, IT","/research/US/Job=Program_Manager%2C_IT/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Program_Manager%2C_IT/Salary"
"1306","Associate Software Engineer","/research/US/Job=Associate_Software_Engineer/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Associate_Software_Engineer/Salary"
"1307","Programmer Analyst","/research/US/Job=Programmer_Analyst/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Programmer_Analyst/Salary"
"1308","Full Stack Software Developer","/research/US/Job=Full_Stack_Software_Developer/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Full_Stack_Software_Developer/Salary"
"1309","Technical Program Manager (TPM)","/research/US/Job=Technical_Program_Manager_(TPM)/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Technical_Program_Manager_(TPM)/Salary"
"1310","Security Engineer","/research/US/Job=Security_Engineer/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Security_Engineer/Salary"
"1311","Technical Consultant","/research/US/Job=Technical_Consultant/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Technical_Consultant/Salary"
"1312","Software Development Manager","/research/US/Job=Software_Development_Manager/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Software_Development_Manager/Salary"
"1313","Senior Systems Analyst","/research/US/Job=Senior_Systems_Analyst/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Senior_Systems_Analyst/Salary"
"1314","Technical Support Engineer","/research/US/Job=Technical_Support_Engineer/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Technical_Support_Engineer/Salary"
"1315","Analytics Manager","/research/US/Job=Analytics_Manager/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Analytics_Manager/Salary"
"1316","Senior Data Scientist","/research/US/Job=Senior_Data_Scientist/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Senior_Data_Scientist/Salary"
"1317","Team Leader, IT","/research/US/Job=Team_Leader%2C_IT/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Team_Leader%2C_IT/Salary"
"1318","Software Architect","/research/US/Job=Software_Architect/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Software_Architect/Salary"
"1319","Quality Assurance Analyst","/research/US/Job=Quality_Assurance_Analyst/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Quality_Assurance_Analyst/Salary"
"1320","Senior Technical Consultant","/research/US/Job=Senior_Technical_Consultant/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Senior_Technical_Consultant/Salary"
"1321",".NET Software Developer / Programmer","/research/US/Job=.NET_Software_Developer_%2F_Programmer/Salary","Information-Technology","https://www.payscale.com/research/US/Job=.NET_Software_Developer_%2F_Programmer/Salary"
"1322","Software Development Engineer (SDE)","/research/US/Job=Software_Development_Engineer_(SDE)/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Software_Development_Engineer_(SDE)/Salary"
"1323","Senior Web Developer","/research/US/Job=Senior_Web_Developer/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Senior_Web_Developer/Salary"
"1324","Systems Specialist","/research/US/Job=Systems_Specialist/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Systems_Specialist/Salary"
"1325","Computer / Network Support Technician","/research/US/Job=Computer_%2F_Network_Support_Technician/Hourly_Rate","Information-Technology","https://www.payscale.com/research/US/Job=Computer_%2F_Network_Support_Technician/Hourly_Rate"
"1326","Content Manager","/research/US/Job=Content_Manager/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Content_Manager/Salary"
"1327","ScrumMaster","/research/US/Job=ScrumMaster/Salary","Information-Technology","https://www.payscale.com/research/US/Job=ScrumMaster/Salary"
"1328","Director of Analytics","/research/US/Job=Director_of_Analytics/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Director_of_Analytics/Salary"
"1329","Senior Database Administrator (DBA)","/research/US/Job=Senior_Database_Administrator_(DBA)/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Senior_Database_Administrator_(DBA)/Salary"
"1330","Certified ScrumMaster (CSM)","/research/US/Job=Certified_ScrumMaster_(CSM)/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Certified_ScrumMaster_(CSM)/Salary"
"1331","Embedded Software Engineer","/research/US/Job=Embedded_Software_Engineer/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Embedded_Software_Engineer/Salary"
"1332","Support Analyst, Information Technology (IT)","/research/US/Job=Support_Analyst%2C_Information_Technology_(IT)/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Support_Analyst%2C_Information_Technology_(IT)/Salary"
"1333","Certified Scrummaster (CSM)","/research/US/Job=Certified_Scrummaster_(CSM)/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Certified_Scrummaster_(CSM)/Salary"
"1334","Geographic Information Systems (GIS) Analyst","/research/US/Job=Geographic_Information_Systems_(GIS)_Analyst/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Geographic_Information_Systems_(GIS)_Analyst/Salary"
"1335","Implementation Manager","/research/US/Job=Implementation_Manager/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Implementation_Manager/Salary"
"1336","Digital Strategist","/research/US/Job=Digital_Strategist/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Digital_Strategist/Salary"
"1337","Staff Software Engineer","/research/US/Job=Staff_Software_Engineer/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Staff_Software_Engineer/Salary"
"1338","Test / Quality Assurance (QA) Analyst, (Computer Software)","/research/US/Job=Test_%2F_Quality_Assurance_(QA)_Analyst%2C_(Computer_Software)/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Test_%2F_Quality_Assurance_(QA)_Analyst%2C_(Computer_Software)/Salary"
"1339","Computer Programmer","/research/US/Job=Computer_Programmer/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Computer_Programmer/Salary"
"1340","Software Engineering / Development Director","/research/US/Job=Software_Engineering_%2F_Development_Director/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Software_Engineering_%2F_Development_Director/Salary"
"1341","Senior Solutions Architect","/research/US/Job=Senior_Solutions_Architect/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Senior_Solutions_Architect/Salary"
"1342","Project Coordinator, Information Technology (IT)","/research/US/Job=Project_Coordinator%2C_Information_Technology_(IT)/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Project_Coordinator%2C_Information_Technology_(IT)/Salary"
"1343","Java Developer","/research/US/Job=Java_Developer/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Java_Developer/Salary"
"1344","Technical Support Manager","/research/US/Job=Technical_Support_Manager/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Technical_Support_Manager/Salary"
"1345","Senior Program Manager, IT","/research/US/Job=Senior_Program_Manager%2C_IT/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Senior_Program_Manager%2C_IT/Salary"
"1346","eCommerce Manager","/research/US/Job=eCommerce_Manager/Salary","Information-Technology","https://www.payscale.com/research/US/Job=eCommerce_Manager/Salary"
"1347","Data Manager","/research/US/Job=Data_Manager/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Data_Manager/Salary"
"1348","Technical Product & Program Manager","/research/US/Job=Technical_Product_%26_Program_Manager/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Technical_Product_%26_Program_Manager/Salary"
"1349","Network Administrator, IT","/research/US/Job=Network_Administrator%2C_IT/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Network_Administrator%2C_IT/Salary"
"1350","Technical Support Analyst","/research/US/Job=Technical_Support_Analyst/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Technical_Support_Analyst/Salary"
"1351","Senior Systems Engineer (Computer Networking / IT)","/research/US/Job=Senior_Systems_Engineer_(Computer_Networking_%2F_IT)/Salary","Information-Technology","https://www.payscale.com/research/US/Job=Senior_Systems_Engineer_(Computer_Networking_%2F_IT)/Salary"
"1352","System Administrator, Windows Server","/research/US/Job=System_Administrator%2C_Windows_Server/Salary","Information-Technology","https://www.payscale.com/research/US/Job=System_Administrator%2C_Windows_Server/Salary"
"1353","Maintenance Director","/research/US/Job=Maintenance_Director/Salary","Installation-Maintenance-and-Repair","https://www.payscale.com/research/US/Job=Maintenance_Director/Salary"
"1354","Maintenance Technician","/research/US/Job=Maintenance_Technician/Hourly_Rate","Installation-Maintenance-and-Repair","https://www.payscale.com/research/US/Job=Maintenance_Technician/Hourly_Rate"
"1355","Automotive Service Technician / Mechanic","/research/US/Job=Automotive_Service_Technician_%2F_Mechanic/Hourly_Rate","Installation-Maintenance-and-Repair","https://www.payscale.com/research/US/Job=Automotive_Service_Technician_%2F_Mechanic/Hourly_Rate"
"1356","Maintenance Supervisor","/research/US/Job=Maintenance_Supervisor/Hourly_Rate","Installation-Maintenance-and-Repair","https://www.payscale.com/research/US/Job=Maintenance_Supervisor/Hourly_Rate"
"1357","HVAC Service Technician","/research/US/Job=HVAC_Service_Technician/Hourly_Rate","Installation-Maintenance-and-Repair","https://www.payscale.com/research/US/Job=HVAC_Service_Technician/Hourly_Rate"
"1358","Maintenance Manager","/research/US/Job=Maintenance_Manager/Salary","Installation-Maintenance-and-Repair","https://www.payscale.com/research/US/Job=Maintenance_Manager/Salary"
"1359","Maintenance Mechanic","/research/US/Job=Maintenance_Mechanic/Hourly_Rate","Installation-Maintenance-and-Repair","https://www.payscale.com/research/US/Job=Maintenance_Mechanic/Hourly_Rate"
"1360","HVAC Technician","/research/US/Job=HVAC_Technician/Hourly_Rate","Installation-Maintenance-and-Repair","https://www.payscale.com/research/US/Job=HVAC_Technician/Hourly_Rate"
"1361","Diesel Mechanic","/research/US/Job=Diesel_Mechanic/Hourly_Rate","Installation-Maintenance-and-Repair","https://www.payscale.com/research/US/Job=Diesel_Mechanic/Hourly_Rate"
"1362","Heating, Air Conditioning, or Refrigeration Mechanic / Installer","/research/US/Job=Heating%2C_Air_Conditioning%2C_or_Refrigeration_Mechanic_%2F_Installer/Hourly_Rate","Installation-Maintenance-and-Repair","https://www.payscale.com/research/US/Job=Heating%2C_Air_Conditioning%2C_or_Refrigeration_Mechanic_%2F_Installer/Hourly_Rate"
"1363","Heavy Equipment Mechanic","/research/US/Job=Heavy_Equipment_Mechanic/Hourly_Rate","Installation-Maintenance-and-Repair","https://www.payscale.com/research/US/Job=Heavy_Equipment_Mechanic/Hourly_Rate"
"1364","Aircraft and Powerplant (A&P) Mechanic","/research/US/Job=Aircraft_and_Powerplant_(A%26P)_Mechanic/Hourly_Rate","Installation-Maintenance-and-Repair","https://www.payscale.com/research/US/Job=Aircraft_and_Powerplant_(A%26P)_Mechanic/Hourly_Rate"
"1365","Maintenance and Repair Worker, General","/research/US/Job=Maintenance_and_Repair_Worker%2C_General/Hourly_Rate","Installation-Maintenance-and-Repair","https://www.payscale.com/research/US/Job=Maintenance_and_Repair_Worker%2C_General/Hourly_Rate"
"1366","Diesel Technician","/research/US/Job=Diesel_Technician/Hourly_Rate","Installation-Maintenance-and-Repair","https://www.payscale.com/research/US/Job=Diesel_Technician/Hourly_Rate"
"1367","Service Manager Automotive","/research/US/Job=Service_Manager_Automotive/Salary","Installation-Maintenance-and-Repair","https://www.payscale.com/research/US/Job=Service_Manager_Automotive/Salary"
"1368","Handyman","/research/US/Job=Handyman/Hourly_Rate","Installation-Maintenance-and-Repair","https://www.payscale.com/research/US/Job=Handyman/Hourly_Rate"
